required_car_parking_space,lead_time,arrival_year,arrival_month,arrival_date,repeated_guest,no_of_previous_cancellations,no_of_previous_bookings_not_canceled,avg_price_per_room,no_of_special_requests,type_of_meal_plan_Meal Plan 2,type_of_meal_plan_Not Selected,room_type_reserved_Room_Type 2,room_type_reserved_Room_Type 3,room_type_reserved_Room_Type 4,room_type_reserved_Room_Type 5,room_type_reserved_Room_Type 6,room_type_reserved_Room_Type 7,market_segment_type_Complementary,market_segment_type_Corporate,market_segment_type_Offline,market_segment_type_Online,booking_status_Not_Canceled,total_guests,total_nights,arrival_day_of_week,arrival_week_number,competitor_price_booking,competitor_price_expedia,competitor_price_hotels,competitor_price_trivago,competitor_min_price,competitor_max_price,competitor_avg_price,competitor_price_std,price_vs_competitors,price_advantage,is_cheapest,competitor_count,price_volatility,price_position_below,price_position_above
0,86,2018,10,31,0,0,0,90.23,0,False,False,False,False,False,False,False,False,False,False,False,True,False,2,4,2,44,110.04008719180263,102.47783195011299,99.20368642189234,107.65828736397945,99.20368642189234,110.04008719180263,104.84497323194687,4.910241683897028,-0.13939603188809432,0.09045718708203185,1,4,0.04639088219274059,1,0
0,19,2018,9,23,0,0,0,107.03,1,False,True,False,False,False,False,False,False,False,False,False,True,True,2,3,6,38,129.9524501597557,131.17822929171902,94.13497485971537,106.89130514998453,94.13497485971537,131.17822929171902,115.53923986529367,18.122251116068178,-0.07364805130460027,-0.1369844222033462,0,4,0.15550342645975274,0,0
0,302,2018,9,16,0,0,0,100.0,0,False,False,False,False,False,False,False,False,False,False,True,False,False,2,3,6,37,119.52457302302729,128.83086919673076,108.97319722502208,103.8882834650935,103.8882834650935,128.83086919673076,115.30423072746841,11.123354926703161,-0.13272913431633995,0.037427545584579405,1,4,0.09564015734533446,1,0
0,35,2018,5,22,0,0,0,108.9,0,False,False,False,False,False,False,False,False,False,False,False,True,True,2,4,1,21,92.37392284858157,98.38386262929703,132.61960027740793,147.29684962587788,92.37392284858157,147.29684962587788,117.6685588452911,26.539827761517767,-0.07451913179985377,-0.1789041391963814,0,4,0.2236466678264619,0,0
0,73,2018,5,25,0,0,0,159.3,2,False,False,False,False,True,False,False,False,False,False,False,True,True,3,2,4,21,148.7305496433952,154.39662098420618,138.9782432791507,187.0903235772772,138.9782432791507,187.0903235772772,157.2989343710073,20.85677534006851,0.012721418851274391,-0.14622257586053372,0,4,0.131755626927887,0,0
0,85,2018,8,5,0,0,0,126.9,1,False,False,False,False,False,False,False,False,False,False,False,True,True,2,1,6,31,155.16723150729706,113.99098071664382,120.64465756678916,122.99763640358468,113.99098071664382,155.16723150729706,128.20012654857868,18.378208022648895,-0.010141382723877575,-0.11324597088470652,0,4,0.14224605279886293,0,0
0,10,2018,3,26,0,0,0,148.5,0,False,False,False,False,True,False,False,False,False,False,False,True,False,2,4,0,13,183.18007903891854,120.78444067502448,133.33107370478547,148.15050965423916,120.78444067502448,183.18007903891854,146.3615257682419,26.97397691068024,0.014610904201315113,-0.22946299349553947,0,4,0.18304626509569868,0,0
0,117,2018,6,5,0,0,0,110.0,1,False,False,False,False,False,False,False,False,False,False,True,False,True,2,4,1,23,113.37828443586157,129.29718236054526,108.52771359109566,148.3237389212747,108.52771359109566,148.3237389212747,124.8817298271943,17.97041192593328,-0.11916658944256274,-0.013565994898331062,0,4,0.14275631539701897,1,0
0,10,2018,10,14,0,0,0,119.0,0,False,False,False,False,False,False,False,False,False,False,True,False,True,1,3,6,41,121.66786993939103,102.17995760925363,137.92651437490719,125.97751036137568,102.17995760925363,137.92651437490719,121.93796307123188,14.859379139508658,-0.02409391626064495,-0.1646119531099033,0,4,0.12086892257112587,0,0
0,279,2018,10,12,0,0,0,110.0,0,False,False,False,False,False,False,False,False,False,False,True,False,False,2,3,4,41,99.06211607463918,91.30693817616039,131.32851820370314,115.90150941803817,91.30693817616039,131.32851820370314,109.39977046813523,17.86393261414141,0.005486570303541889,-0.20472772603298448,0,4,0.16181132024452435,0,0
0,124,2018,6,30,0,0,0,105.3,1,False,False,False,False,False,False,False,False,False,False,False,True,True,2,2,5,26,133.253881782622,102.46983401343515,122.22139423660458,101.02569079007141,101.02569079007141,133.253881782622,114.74270020568328,15.677736865412525,-0.08229456156040137,-0.04230913123683049,0,4,0.13545335332208455,0,0
0,53,2018,10,14,0,0,0,120.0,0,False,False,False,False,False,False,False,False,False,False,True,False,True,1,1,6,41,110.16524383981918,97.5240362006464,132.68340042670843,118.32491170866568,97.5240362006464,132.68340042670843,114.67439804395993,14.743561304643565,0.0464410718249293,-0.2304658899997888,0,4,0.127457428384806,0,0
0,56,2018,6,8,0,0,0,120.0,0,False,False,False,False,False,False,False,False,False,False,True,False,True,2,1,4,23,108.93971049616225,105.23537896146524,133.84446630898987,148.7793638109632,105.23537896146524,148.7793638109632,124.19972989439515,20.73398291309282,-0.03381432389560029,-0.14030092526146762,0,4,0.1656072495570218,0,0
0,33,2018,1,25,0,0,0,64.0,0,False,False,False,False,False,False,False,False,False,True,False,False,True,2,3,3,4,71.9318608811917,52.3371681325754,57.25285241466219,81.3718938121917,52.3371681325754,81.3718938121917,65.72344381015525,13.346182039566449,-0.026222664398619783,-0.22284033094571443,0,4,0.20002238010285633,0,0
0,48,2018,8,30,0,0,0,65.0,0,False,False,False,False,False,False,False,False,False,True,False,False,False,1,2,3,35,60.56104465971338,81.49245101895939,61.231337925431646,61.18316669540513,60.56104465971338,81.49245101895939,66.11700007487738,10.25484501368473,-0.016894294562856467,-0.07329720557544336,0,4,0.15279057470155358,0,0
0,0,2017,8,10,0,0,0,75.0,0,False,True,False,False,False,False,False,False,False,False,False,True,False,2,1,3,32,93.88762057999645,90.07924279304765,73.84813564684563,100.83747089304373,73.84813564684563,100.83747089304373,89.66311747823337,11.445514569772786,-0.16353566428016508,-0.015597744520765934,0,4,0.12624223485940303,1,0
0,188,2017,8,23,0,0,0,89.25,1,False,False,False,False,True,False,False,False,False,False,False,True,True,2,5,2,34,73.63278669277206,111.03931615719344,77.51819648263788,87.85652731962011,73.63278669277206,111.03931615719344,87.51170666305586,16.794463125898435,0.019863552011813074,-0.2120959155381384,0,4,0.18974284599246488,0,0
0,4,2018,12,27,0,0,0,112.2,2,False,False,False,False,True,False,False,False,False,False,False,True,True,1,4,3,52,92.30093737503023,140.12644320015008,129.47984494397562,135.96752238772743,92.30093737503023,140.12644320015008,124.46868697672085,21.888081721731606,-0.09856846147188356,-0.21558895489996377,0,4,0.17445055215882405,0,0
0,86,2018,12,8,0,0,0,174.0,0,False,False,False,False,False,False,True,False,False,False,False,True,False,3,3,5,49,183.0903391869054,224.46607087720818,164.3605528900516,201.63928192311536,164.3605528900516,224.46607087720818,193.38906121932015,25.707097867198442,-0.10025934816101754,-0.05864817889969426,0,4,0.13224559913993472,1,0
0,317,2018,9,15,0,0,0,120.0,0,False,False,False,False,False,False,False,False,False,False,True,False,False,2,2,5,37,125.34104778722364,105.69521584977511,104.32166486090051,98.06615834373989,98.06615834373989,125.34104778722364,108.35602171040978,11.80011754110882,0.10746037096775014,-0.22366371872525048,0,4,0.10790551225754355,0,1
0,184,2018,8,16,0,0,0,139.05,3,False,False,False,False,True,False,False,False,False,False,False,True,True,3,4,3,33,124.47025293284794,176.03798059300652,121.95258476663399,180.70584919994957,121.95258476663399,180.70584919994957,150.7916668731095,31.920443549996413,-0.07786681529948239,-0.14019723539343829,0,4,0.21029114580236055,0,0
0,37,2018,11,17,0,0,0,104.0,2,False,False,False,False,False,False,False,False,False,False,False,True,True,2,2,5,46,108.9378158924984,110.60618474600024,125.70611761738839,121.27656111578007,108.9378158924984,125.70611761738839,116.63166984291676,8.153168639898356,-0.10830394403106376,0.045326922079759,1,4,0.0693109997570038,1,0
0,3,2017,10,8,0,0,0,65.0,0,False,False,False,False,False,False,False,False,False,True,False,False,False,2,1,6,40,65.60866704458259,56.53470897802803,77.18322427283779,73.8418252620993,56.53470897802803,77.18322427283779,68.29210638938693,9.224760112317874,-0.048206250523538496,-0.14973617402473885,0,4,0.1331285855343947,0,0
0,117,2018,7,8,0,0,0,136.85,2,False,False,False,False,True,False,False,False,False,False,False,True,True,3,5,6,27,168.26413394982745,155.20399677043903,164.86791304354887,153.30782265969705,153.30782265969705,168.26413394982745,160.4109666058781,7.282485785949728,-0.14687877708365313,0.10735148653326768,1,4,0.04511766417787205,1,0
1,1,2018,4,13,0,0,0,101.0,0,False,False,False,False,False,False,False,False,False,False,False,True,True,2,1,4,15,83.24993713328011,96.61460848101639,121.60214729244916,119.76240261129126,83.24993713328011,121.60214729244916,105.30727387950924,18.58818784661226,-0.040901959768112006,-0.2132141293788929,0,4,0.1748533958991412,0,0
0,55,2018,4,6,0,0,0,104.0,0,True,False,False,False,False,False,False,False,False,False,True,False,True,2,1,4,14,131.98474747277643,83.72972585184787,119.1622178026849,88.17466356428038,83.72972585184787,131.98474747277643,105.76283867289739,23.536736012805108,-0.016667845672613646,-0.24209172957306144,0,4,0.2204581322993625,0,0
0,203,2018,9,5,0,0,0,80.75,0,False,False,False,False,False,False,False,False,False,False,True,False,True,2,3,2,36,89.40806922976907,66.41444540566722,76.88275330064783,100.0774668305314,66.41444540566722,100.0774668305314,83.19568369165388,14.663462353244139,-0.02939676174449459,-0.2158499481064628,0,4,0.17415931209663296,0,0
0,12,2017,8,5,0,0,0,65.0,0,False,False,False,False,False,False,False,False,False,True,False,False,True,2,3,5,31,57.84011902479374,65.57243103656644,63.0607008891223,63.51402126827184,57.84011902479374,65.57243103656644,62.49681805468858,3.291246334243424,0.040052950265739594,-0.123787452306886,0,4,0.05183324826464119,0,0
0,39,2018,9,25,0,0,0,138.7,0,False,False,False,False,False,False,False,False,False,False,False,True,True,1,1,1,39,116.71738240118002,170.08796478065125,138.52532612194076,144.8776405507633,116.71738240118002,170.08796478065125,142.55207846363385,21.964209746354015,-0.027022253937998907,-0.18834056373249958,0,4,0.153005167054535,0,0
0,215,2018,11,30,0,0,0,67.26,0,False,False,True,False,False,False,False,False,False,False,False,True,False,2,4,4,48,71.80197383355922,63.75945298278347,76.70673362187108,55.41923625903655,55.41923625903655,76.70673362187108,66.92184917431258,9.342919491835016,0.005052921129041631,-0.21365801011075322,0,4,0.13755396246438503,0,0
0,32,2018,9,17,0,0,0,85.5,2,False,False,False,False,False,False,False,False,False,False,True,False,True,2,1,0,38,79.34823022767169,102.06203110584714,101.99347585671576,75.225753972524,75.225753972524,102.06203110584714,89.65737279068965,14.382918443636372,-0.04636955847898062,-0.13657883749797492,0,4,0.15865139261032582,0,0
0,30,2017,9,30,0,0,0,121.0,0,True,False,False,False,False,False,False,False,False,False,True,False,True,2,2,5,39,115.98287378949009,98.02231053252204,122.5626880673174,153.4323947679298,98.02231053252204,153.4323947679298,122.50006678931483,23.082801617690663,-0.012245436501636859,-0.23441285297855097,0,4,0.18690517517750668,0,0
0,32,2017,11,20,0,0,0,73.0,0,False,False,False,False,False,False,False,False,False,False,True,False,True,1,2,0,47,68.09153809514297,72.46093520064545,70.19288812112033,73.92240660543918,68.09153809514297,73.92240660543918,71.16694200558698,2.560852314635056,0.02575715553815872,-0.0720862245467056,0,4,0.035485116085933105,0,0
1,156,2018,8,14,0,0,0,115.25,1,False,False,False,False,False,False,False,False,False,False,False,True,False,2,5,1,33,128.97388520404667,97.82624417707734,108.31813330927157,140.8192969119186,97.82624417707734,140.8192969119186,118.98438990057855,19.476390328980287,-0.0313855448071713,-0.1781092177205899,0,4,0.16232436857093502,0,0
0,108,2018,3,19,0,0,0,116.0,2,False,False,False,False,True,False,False,False,False,False,False,True,False,3,3,0,12,124.65630541851688,144.57266772628392,109.60765399601175,117.90632000186311,109.60765399601175,144.57266772628392,124.18573678566891,14.919785085387641,-0.06591527334412486,-0.05832025201653205,0,4,0.11918119003390838,0,0
0,134,2018,5,5,0,0,0,105.3,0,False,False,False,False,False,False,False,False,False,False,False,True,False,2,2,5,18,90.1229251265495,137.17290231728722,89.77321655311313,137.26990443685943,89.77321655311313,137.26990443685943,113.58473710845232,27.293673393452877,-0.07293882364266895,-0.17295563245971757,0,4,0.23819641325894847,0,0
0,64,2018,2,21,0,0,0,65.75,0,False,True,False,False,False,False,False,False,False,False,False,True,True,2,5,2,8,69.83979499588318,62.845985835827676,61.583347860229715,71.29861604058925,61.583347860229715,71.29861604058925,66.39193618313246,4.887382501262565,-0.00966888782037883,-0.06765874679673095,0,4,0.07252177008212786,0,0
0,53,2018,8,8,0,0,0,85.0,0,False,False,False,False,False,False,False,False,False,False,True,False,True,2,7,2,32,100.63551983352504,111.68879612996662,81.5251769267684,83.87640219398669,81.5251769267684,111.68879612996662,94.43147377106168,14.30952359764315,-0.09987638013494533,-0.042622698952900565,0,4,0.1499455371712212,0,0
0,12,2018,12,28,0,0,0,125.8,2,False,False,False,False,True,False,False,False,False,False,False,True,True,2,4,4,52,107.85456858159053,149.2297571816405,143.0305248828016,158.22353263848456,107.85456858159053,158.22353263848456,139.5845958211293,22.053783946461508,-0.09875442014241734,-0.16638545454691606,0,4,0.1568719803023178,0,0
0,142,2018,7,4,0,0,0,94.11,0,False,True,False,False,False,False,False,False,False,False,False,True,True,2,7,2,27,115.68753412440063,73.468506028548,99.09364074405391,106.33688105328243,73.468506028548,115.68753412440063,98.64664048757125,18.107734258838967,-0.04598879865698854,-0.2809570397883309,0,4,0.18171946560604332,0,0
0,97,2018,3,23,0,0,0,65.42,1,False,False,False,False,False,False,False,False,False,False,False,True,True,2,4,4,12,71.0474976631604,68.17069896878724,63.62133630213918,73.73013384075213,63.62133630213918,73.73013384075213,69.14241669370975,4.324467063448141,-0.053836948022795886,-0.028271391366552403,0,4,0.061652667063522376,0,0
0,3,2018,10,16,0,0,0,95.0,0,False,False,False,False,False,False,False,False,False,False,True,False,True,1,5,1,42,119.44228930711284,116.88936268104585,101.73724664234372,115.81356184874677,101.73724664234372,119.44228930711284,113.4706151198123,7.968899185571159,-0.16277884014561292,0.06622202649171786,1,4,0.06961523861150215,1,0
0,247,2018,6,6,0,0,0,115.0,1,True,False,False,False,False,False,False,False,False,False,True,False,False,2,2,2,23,102.13667041751366,122.85366117367134,131.2927546190201,157.89469087283902,102.13667041751366,157.89469087283902,128.544444270761,23.08495698873703,-0.10536779203177009,-0.12594232345644032,0,4,0.17820105770408134,1,0
0,102,2018,10,9,0,0,0,108.0,1,False,True,False,False,False,False,False,False,False,False,False,True,False,2,1,1,41,137.9203091678727,116.31371242393374,116.17747511097753,109.66571719750905,109.66571719750905,137.9203091678727,120.01930347507326,12.330636693997317,-0.10014475277778578,0.015189042118870021,1,4,0.10188983360441417,1,0
0,48,2017,10,23,0,0,0,94.5,0,False,False,False,False,False,False,False,False,False,False,False,True,True,2,4,0,43,105.49654148370186,96.55611176031817,82.78099089526425,104.83246720943335,82.78099089526425,105.49654148370186,97.4165278371794,10.570746342373681,-0.029938737316259564,-0.14156642700209776,0,4,0.10740824305305666,0,0
0,50,2018,11,18,0,0,0,93.6,2,False,False,False,False,False,False,False,False,False,False,False,True,True,2,3,6,46,101.18603025285664,92.97484461979647,87.90647193286635,90.95791746846355,87.90647193286635,101.18603025285664,93.25631606849575,5.682225550558084,0.003685368948649148,-0.06476801925894324,0,4,0.060284825331268305,0,0
0,104,2018,7,21,0,0,0,123.3,2,False,False,False,False,True,False,False,False,False,False,False,True,True,2,4,5,29,130.33162972038926,97.99813093038088,117.84641683737769,126.3823597695231,97.99813093038088,130.33162972038926,118.13963431441772,14.403164119566258,0.04368022396148985,-0.25818726162842726,0,4,0.12089313688470214,0,0
0,3,2018,1,14,0,0,0,52.0,0,False,False,False,False,False,False,False,False,False,False,True,False,True,2,3,6,2,43.20581260451164,58.01826435772799,51.18283491685059,43.48037518680286,43.20581260451164,58.01826435772799,48.97182176647327,7.074120673299454,0.06183511505793848,-0.2035417659190155,0,4,0.14156219291660027,0,0
0,55,2017,11,18,0,0,0,60.0,1,False,False,False,False,True,False,False,False,False,False,True,False,True,2,4,5,46,75.13404168676836,71.64193330106183,51.54668595555003,61.87370028762179,51.54668595555003,75.13404168676836,65.0490903077505,10.60769921836436,-0.07761969128027778,-0.16399335646406962,0,4,0.1606032599228638,0,0
0,6,2018,1,7,0,0,0,89.0,0,False,False,False,False,False,False,False,False,False,False,False,True,True,2,3,6,1,99.34513371865089,107.3959471395875,100.15990406449824,81.27064879413632,81.27064879413632,107.3959471395875,97.04290842921823,11.120034286645232,-0.08287991940271057,-0.0951063061578678,0,4,0.11342007764562907,0,0
0,29,2017,12,30,0,0,0,84.67,0,False,False,False,False,False,False,False,False,False,False,True,False,True,2,6,5,52,72.99808664357529,94.60208865875673,86.70501971744126,97.63180557868687,72.99808664357529,97.63180557868687,87.98425014961504,11.001403538010488,-0.037668675291080325,-0.15989341492489623,0,4,0.12363315440106658,0,0
