lead_time,arrival_year,arrival_month,arrival_date,arrival_week_number,arrival_day_of_week,stays_in_weekend_nights,stays_in_week_nights,total_guests,total_nights,adults,children,babies,is_repeated_guest,previous_cancellations,previous_bookings_not_canceled,booking_changes,days_in_waiting_list,required_car_parking_spaces,total_of_special_requests,room_type_value,meal_plan_value,market_segment_value,distribution_channel_value,customer_type_value,deposit_type_value,booking_status_Not_Canceled,avg_price_per_room
112,2015,7,22,30,0,0,4,2.0,4,2,0.0,0,0,0,0,0,0,0,0,1,0,2.0,2,0,0,0,76.5
69,2015,7,22,30,1,0,4,1.0,4,1,0.0,0,0,0,0,0,0,0,1,1,0,2.0,2,0,0,0,68.0
96,2015,7,22,30,3,1,4,2.0,5,2,0.0,0,0,0,0,0,0,0,1,1,0,2.0,2,0,0,0,76.5
72,2015,7,22,30,2,2,5,2.0,7,2,0.0,0,0,0,0,0,0,0,0,1,0,2.0,2,0,0,0,76.5
69,2015,7,22,30,1,2,5,2.0,7,2,0.0,0,0,0,0,0,0,0,1,1,0,2.0,2,1,0,0,76.5
69,2015,7,22,30,1,2,5,2.0,7,2,0.0,0,0,0,0,0,0,0,2,1,0,2.0,2,1,0,0,76.5
22,2015,7,22,30,5,0,2,2.0,2,2,0.0,0,0,0,0,0,0,0,0,1,0,4.0,2,1,1,0,62.0
20,2015,7,22,30,4,0,2,2.0,2,2,0.0,0,0,0,0,0,0,0,0,1,0,4.0,2,1,0,1,62.0
20,2015,7,22,30,2,0,2,2.0,2,2,0.0,0,0,0,0,0,0,0,0,1,0,4.0,2,1,0,1,62.0
22,2015,7,22,30,0,0,2,2.0,2,2,0.0,0,0,0,0,0,0,0,0,1,0,4.0,2,1,1,0,62.0
111,2015,7,22,30,3,0,2,1.0,2,1,0.0,0,0,0,0,1,0,0,1,1,0,2.0,2,0,0,1,55.96
20,2015,7,22,30,2,0,2,2.0,2,2,0.0,0,0,0,0,0,0,0,0,1,0,4.0,2,1,0,0,62.0
20,2015,7,22,30,0,0,2,2.0,2,2,0.0,0,0,0,0,0,0,0,0,1,0,4.0,2,1,0,1,62.0
22,2015,7,22,30,1,0,2,2.0,2,2,0.0,0,0,0,0,0,0,0,0,1,0,4.0,2,1,1,0,62.0
93,2015,7,23,30,6,0,2,2.0,2,2,0.0,0,0,0,0,0,0,0,1,1,0,2.0,2,0,0,0,76.5
132,2015,7,23,30,5,0,1,2.0,1,2,0.0,0,0,0,0,0,0,0,0,1,1,4.0,2,1,0,1,90.0
132,2015,7,23,30,6,0,1,2.0,1,2,0.0,0,0,0,0,0,0,0,0,1,1,4.0,2,1,0,1,90.0
132,2015,7,23,30,3,0,1,2.0,1,2,0.0,0,0,0,0,0,0,0,0,1,1,4.0,2,1,0,1,90.0
132,2015,7,23,30,3,0,1,2.0,1,2,0.0,0,0,0,0,0,0,0,0,1,1,4.0,2,1,0,1,90.0
132,2015,7,23,30,2,0,1,2.0,1,2,0.0,0,0,0,0,0,0,0,0,1,1,4.0,2,1,0,1,90.0
132,2015,7,23,30,4,0,1,2.0,1,2,0.0,0,0,0,0,0,0,0,0,1,1,4.0,2,1,0,1,90.0
132,2015,7,23,30,0,0,1,2.0,1,2,0.0,0,0,0,0,0,0,0,0,1,1,4.0,2,1,0,1,90.0
132,2015,7,23,30,5,0,1,2.0,1,2,0.0,0,0,0,0,0,0,0,0,1,1,4.0,2,1,0,1,90.0
132,2015,7,23,30,5,0,1,2.0,1,2,0.0,0,0,0,0,0,0,0,0,1,1,4.0,2,1,0,1,90.0
132,2015,7,23,30,6,0,1,1.0,1,1,0.0,0,0,0,0,1,0,0,0,1,1,4.0,2,1,0,1,65.0
132,2015,7,23,30,2,0,1,2.0,1,2,0.0,0,0,0,0,0,0,0,0,1,1,4.0,2,1,0,1,90.0
132,2015,7,23,30,4,0,1,2.0,1,2,0.0,0,0,0,0,0,0,0,0,1,1,4.0,2,1,0,1,90.0
132,2015,7,23,30,4,0,1,2.0,1,2,0.0,0,0,0,0,0,0,0,0,1,1,4.0,2,1,0,1,90.0
132,2015,7,23,30,4,0,1,2.0,1,2,0.0,0,0,0,0,0,0,0,0,1,1,4.0,2,1,0,1,90.0
132,2015,7,23,30,3,0,1,2.0,1,2,0.0,0,0,0,0,0,0,0,0,1,1,4.0,2,1,0,1,90.0
132,2015,7,23,30,0,0,1,2.0,1,2,0.0,0,0,0,0,0,0,0,0,1,1,4.0,2,1,0,1,90.0
132,2015,7,23,30,0,0,1,2.0,1,2,0.0,0,0,0,0,0,0,0,0,1,1,4.0,2,1,0,1,90.0
132,2015,7,23,30,6,0,1,2.0,1,2,0.0,0,0,0,0,0,0,0,0,1,1,4.0,2,1,0,1,90.0
132,2015,7,23,30,2,0,1,2.0,1,2,0.0,0,0,0,0,0,0,0,0,1,1,4.0,2,1,0,1,90.0
132,2015,7,23,30,1,0,1,2.0,1,2,0.0,0,0,0,0,0,0,0,0,1,1,4.0,2,1,0,1,90.0
132,2015,7,23,30,2,0,1,1.0,1,1,0.0,0,0,0,0,1,0,0,0,1,1,4.0,2,1,0,1,65.0
132,2015,7,23,30,0,0,1,2.0,1,2,0.0,0,0,0,0,0,0,0,0,1,1,4.0,2,1,0,1,90.0
132,2015,7,23,30,6,0,1,2.0,1,2,0.0,0,0,0,0,0,0,0,0,1,1,4.0,2,1,0,1,90.0
132,2015,7,23,30,3,0,1,2.0,1,2,0.0,0,0,0,0,0,0,0,0,1,1,4.0,2,1,0,1,90.0
132,2015,7,23,30,2,0,1,3.0,1,3,0.0,0,0,0,0,1,0,0,0,1,1,4.0,2,1,0,1,130.5
110,2015,7,23,30,6,0,1,2.0,1,2,0.0,0,0,0,0,0,0,0,1,2,1,3.0,2,1,0,1,98.2
132,2015,7,23,30,1,0,1,2.0,1,2,0.0,0,0,0,0,0,0,0,0,1,1,4.0,2,1,0,1,90.0
132,2015,7,23,30,5,0,1,2.0,1,2,0.0,0,0,0,0,0,0,0,0,1,1,4.0,2,1,0,1,90.0
132,2015,7,23,30,2,0,1,2.0,1,2,0.0,0,0,0,0,0,0,0,0,1,1,4.0,2,1,0,1,90.0
132,2015,7,23,30,6,0,1,2.0,1,2,0.0,0,0,0,0,0,0,0,0,1,1,4.0,2,1,0,1,90.0
132,2015,7,23,30,4,0,1,2.0,1,2,0.0,0,0,0,0,0,0,0,0,1,1,4.0,2,1,0,1,90.0
110,2015,7,23,30,1,0,1,2.0,1,2,0.0,0,0,0,0,0,0,0,1,2,1,3.0,2,1,0,1,98.2
132,2015,7,23,30,4,0,1,2.0,1,2,0.0,0,0,0,0,0,0,0,0,1,1,4.0,2,1,0,1,90.0
132,2015,7,23,30,3,0,1,2.0,1,2,0.0,0,0,0,0,0,0,0,0,1,1,4.0,2,1,0,1,90.0
132,2015,7,23,30,0,0,1,2.0,1,2,0.0,0,0,0,0,0,0,0,0,1,1,4.0,2,1,0,1,90.0
132,2015,7,23,30,2,0,1,2.0,1,2,0.0,0,0,0,0,0,0,0,0,1,1,4.0,2,1,0,1,90.0
96,2015,7,23,30,6,0,2,1.0,2,1,0.0,0,0,0,0,0,0,0,1,1,0,2.0,2,0,0,0,68.0
132,2015,7,23,30,2,1,3,2.0,4,2,0.0,0,0,0,0,0,0,0,0,1,1,4.0,2,1,0,0,85.0
2,2015,7,23,30,4,1,3,1.0,4,1,0.0,0,0,0,0,0,0,0,0,1,1,4.0,2,1,0,0,17.6
132,2015,7,23,30,4,1,3,2.0,4,2,0.0,0,0,0,0,0,0,0,0,1,1,4.0,2,1,0,0,85.0
132,2015,7,23,30,0,1,3,2.0,4,2,0.0,0,0,0,0,0,0,0,0,1,1,4.0,2,1,0,0,85.0
2,2015,7,23,30,6,1,3,1.0,4,1,0.0,0,0,0,0,0,0,0,0,1,1,4.0,2,1,0,0,17.6
85,2015,7,24,30,2,2,3,2.0,5,2,0.0,0,0,0,0,0,0,0,0,1,0,2.0,2,0,0,0,76.5
84,2015,7,25,30,6,0,1,2.0,1,2,0.0,0,0,0,0,0,0,0,2,1,0,2.0,2,0,0,1,76.5
84,2015,7,25,30,0,0,1,3.0,1,2,1.0,0,0,0,0,0,0,0,2,1,0,2.0,2,0,0,1,94.0
98,2015,7,25,30,4,1,1,3.0,2,3,0.0,0,0,0,0,0,0,0,1,4,0,2.0,2,0,0,0,124.25
124,2015,7,25,30,5,1,1,2.0,2,2,0.0,0,0,0,0,0,0,0,2,1,0,2.0,2,0,0,0,76.5
110,2015,7,25,30,6,2,1,2.0,3,2,0.0,0,0,0,0,0,0,0,0,1,1,3.0,2,1,0,0,94.5
110,2015,7,25,30,4,2,1,2.0,3,2,0.0,0,0,0,0,0,0,0,0,1,1,3.0,2,1,0,0,94.5
16,2015,7,25,30,1,2,1,2.0,3,2,0.0,0,0,0,0,0,0,0,0,1,1,4.0,2,1,0,1,86.0
16,2015,7,25,30,4,2,1,1.0,3,1,0.0,0,0,0,0,2,0,0,0,1,1,4.0,2,1,0,1,63.0
110,2015,7,25,30,4,2,1,2.0,3,2,0.0,0,0,0,0,0,0,0,0,1,1,3.0,2,1,0,0,94.5
110,2015,7,25,30,6,2,1,2.0,3,2,0.0,0,0,0,0,0,0,0,0,1,1,3.0,2,1,0,0,94.5
110,2015,7,25,30,5,2,1,2.0,3,2,0.0,0,0,0,0,0,0,0,0,1,1,3.0,2,1,0,0,94.5
110,2015,7,25,30,0,2,1,2.0,3,2,0.0,0,0,0,0,0,0,0,0,1,1,3.0,2,1,0,0,94.5
16,2015,7,25,30,1,2,1,1.0,3,1,0.0,0,0,0,0,2,0,0,0,1,1,4.0,2,1,0,1,63.0
110,2015,7,25,30,1,2,1,2.0,3,2,0.0,0,0,0,0,0,0,0,0,1,1,3.0,2,1,0,1,94.5
110,2015,7,25,30,2,2,1,2.0,3,2,0.0,0,0,0,0,0,0,0,0,1,1,3.0,2,1,0,0,94.5
110,2015,7,25,30,5,2,1,2.0,3,2,0.0,0,0,0,0,0,0,0,0,1,1,3.0,2,1,0,0,94.5
110,2015,7,25,30,3,2,1,2.0,3,2,0.0,0,0,0,0,0,0,0,0,1,1,3.0,2,1,0,0,94.5
110,2015,7,25,30,2,2,1,2.0,3,2,0.0,0,0,0,0,0,0,0,0,1,1,3.0,2,1,0,0,94.5
110,2015,7,25,30,2,2,1,2.0,3,2,0.0,0,0,0,0,0,0,0,0,1,1,3.0,2,1,0,0,94.5
110,2015,7,25,30,2,2,1,2.0,3,2,0.0,0,0,0,0,0,0,0,0,1,1,3.0,2,1,0,0,94.5
16,2015,7,25,30,1,2,1,1.0,3,1,0.0,0,0,0,0,2,0,0,0,1,1,4.0,2,1,0,1,63.0
110,2015,7,25,30,0,2,1,2.0,3,2,0.0,0,0,0,0,0,0,0,0,1,1,3.0,2,1,0,0,94.5
110,2015,7,25,30,6,2,1,2.0,3,2,0.0,0,0,0,0,0,0,0,0,1,1,3.0,2,1,0,0,94.5
110,2015,7,25,30,4,2,1,2.0,3,2,0.0,0,0,0,0,0,0,0,0,1,1,3.0,2,1,0,1,94.5
110,2015,7,25,30,1,2,1,1.0,3,1,0.0,0,0,0,0,1,0,0,0,1,1,3.0,2,1,0,1,36.25
110,2015,7,25,30,4,2,1,2.0,3,2,0.0,0,0,0,0,0,0,0,0,1,1,3.0,2,1,0,0,94.5
110,2015,7,25,30,4,2,1,2.0,3,2,0.0,0,0,0,0,0,0,0,0,1,1,3.0,2,1,0,0,94.5
16,2015,7,25,30,3,2,1,2.0,3,2,0.0,0,0,0,0,0,0,0,0,1,1,4.0,2,1,0,1,86.0
16,2015,7,25,30,6,2,1,2.0,3,2,0.0,0,0,0,0,0,0,0,0,1,1,4.0,2,1,0,1,86.0
110,2015,7,25,30,2,2,1,2.0,3,2,0.0,0,0,0,0,0,0,0,0,1,1,3.0,2,1,0,0,94.5
16,2015,7,25,30,3,2,1,2.0,3,2,0.0,0,0,0,0,0,0,0,0,1,1,4.0,2,1,0,1,86.0
16,2015,7,25,30,2,2,1,2.0,3,2,0.0,0,0,0,0,0,0,0,0,1,1,4.0,2,1,0,1,86.0
110,2015,7,25,30,1,2,1,2.0,3,2,0.0,0,0,0,0,0,0,0,0,1,1,3.0,2,1,0,1,94.5
110,2015,7,25,30,4,2,1,2.0,3,2,0.0,0,0,0,0,0,0,0,0,1,1,3.0,2,1,0,0,94.5
16,2015,7,25,30,3,2,1,3.0,3,3,0.0,0,0,0,0,1,0,0,0,1,1,4.0,2,1,0,1,124.7
16,2015,7,25,30,5,2,1,2.0,3,2,0.0,0,0,0,0,0,0,0,0,1,1,4.0,2,1,0,1,86.0
110,2015,7,25,30,1,2,1,2.0,3,2,0.0,0,0,0,0,0,0,0,0,1,1,3.0,2,1,0,0,94.5
110,2015,7,25,30,1,2,1,2.0,3,2,0.0,0,0,0,0,0,0,0,0,1,1,3.0,2,1,0,0,94.5
19,2015,7,25,30,5,2,2,2.0,4,2,0.0,0,0,0,0,0,0,0,1,1,0,4.0,2,1,0,1,62.0
19,2015,7,25,30,2,2,2,2.0,4,2,0.0,0,0,0,0,0,0,0,0,1,0,4.0,2,1,0,1,62.0
19,2015,7,25,30,4,2,2,2.0,4,2,0.0,0,0,0,0,0,0,0,0,1,0,4.0,2,1,0,1,62.0
19,2015,7,25,30,2,2,2,2.0,4,2,0.0,0,0,0,0,0,0,0,0,1,0,4.0,2,1,0,1,62.0
19,2015,7,25,30,2,2,2,2.0,4,2,0.0,0,0,0,0,0,0,0,0,1,0,4.0,2,1,0,1,62.0
19,2015,7,25,30,1,2,2,2.0,4,2,0.0,0,0,0,0,0,0,0,0,1,0,4.0,2,1,0,0,62.0
19,2015,7,25,30,2,2,2,2.0,4,2,0.0,0,0,0,0,0,0,0,0,1,0,4.0,2,1,0,0,62.0
19,2015,7,25,30,0,2,2,2.0,4,2,0.0,0,0,0,0,0,0,0,0,1,0,4.0,2,1,0,0,62.0
19,2015,7,25,30,5,2,2,2.0,4,2,0.0,0,0,0,0,0,0,0,0,1,0,4.0,2,1,0,0,62.0
19,2015,7,25,30,6,2,2,2.0,4,2,0.0,0,0,0,0,1,0,0,0,1,0,4.0,2,1,0,1,62.0
19,2015,7,25,30,5,2,2,2.0,4,2,0.0,0,0,0,0,0,0,0,0,1,0,4.0,2,1,0,1,62.0
2,2015,7,25,30,4,2,2,2.0,4,2,0.0,0,0,0,0,0,0,0,0,1,0,4.0,2,1,0,1,62.0
19,2015,7,25,30,5,2,2,2.0,4,2,0.0,0,0,0,0,0,0,0,0,1,0,4.0,2,1,0,1,62.0
16,2015,7,25,30,2,2,2,1.0,4,1,0.0,0,0,0,0,4,0,0,0,1,1,4.0,2,1,0,1,63.0
19,2015,7,25,30,2,2,2,2.0,4,2,0.0,0,0,0,0,0,0,0,0,1,0,4.0,2,1,0,1,62.0
19,2015,7,25,30,3,2,2,1.0,4,1,0.0,0,0,0,0,1,0,0,0,1,0,4.0,2,1,0,1,60.0
19,2015,7,25,30,4,2,2,2.0,4,2,0.0,0,0,0,0,0,0,0,1,1,0,4.0,2,1,0,1,62.0
19,2015,7,25,30,4,2,2,2.0,4,2,0.0,0,0,0,0,0,0,0,0,1,0,4.0,2,1,0,1,62.0
19,2015,7,25,30,5,2,2,2.0,4,2,0.0,0,0,0,0,0,0,0,0,1,0,4.0,2,1,0,0,62.0
19,2015,7,25,30,2,2,2,2.0,4,2,0.0,0,0,0,0,0,0,0,0,1,0,4.0,2,1,0,0,62.0
19,2015,7,25,30,0,2,2,2.0,4,2,0.0,0,0,0,0,0,0,0,0,1,0,4.0,2,1,0,1,62.0
19,2015,7,25,30,3,2,2,2.0,4,2,0.0,0,0,0,0,0,0,0,0,1,0,4.0,2,1,0,0,62.0
19,2015,7,25,30,0,2,2,2.0,4,2,0.0,0,0,0,0,0,0,0,0,1,0,4.0,2,1,0,1,62.0
19,2015,7,25,30,2,2,2,2.0,4,2,0.0,0,0,0,0,0,0,0,0,1,0,4.0,2,1,0,0,62.0
19,2015,7,25,30,4,2,2,2.0,4,2,0.0,0,0,0,0,0,0,0,0,1,0,4.0,2,1,0,0,62.0
19,2015,7,25,30,4,2,2,2.0,4,2,0.0,0,0,0,0,0,0,0,1,1,0,4.0,2,1,0,1,62.0
19,2015,7,25,30,6,2,2,2.0,4,2,0.0,0,0,0,0,0,0,0,0,1,0,4.0,2,1,0,1,62.0
19,2015,7,25,30,0,2,2,2.0,4,2,0.0,0,0,0,0,0,0,0,0,1,0,4.0,2,1,0,0,62.0
19,2015,7,25,30,6,2,2,2.0,4,2,0.0,0,0,0,0,0,0,0,0,1,0,4.0,2,1,0,0,62.0
19,2015,7,25,30,6,2,2,2.0,4,2,0.0,0,0,0,0,0,0,0,0,1,0,4.0,2,1,0,0,62.0
125,2015,7,26,31,1,1,0,2.0,1,2,0.0,0,0,0,0,0,0,0,0,1,0,2.0,2,0,0,0,85.5
81,2015,7,26,31,2,2,1,2.0,3,2,0.0,0,0,0,0,0,0,0,1,1,0,2.0,2,0,0,0,76.5
87,2015,7,26,31,4,2,3,2.0,5,2,0.0,0,0,0,0,0,0,0,0,1,0,2.0,2,0,0,0,58.9
27,2015,7,27,31,5,1,1,2.0,2,2,0.0,0,0,0,0,0,0,0,0,1,0,4.0,2,1,1,0,62.0
25,2015,7,27,31,1,1,1,2.0,2,2,0.0,0,0,0,0,0,0,0,0,1,0,4.0,2,1,0,1,62.0
25,2015,7,27,31,4,1,1,2.0,2,2,0.0,0,0,0,0,0,0,0,0,1,0,4.0,2,1,0,0,62.0
25,2015,7,27,31,5,1,1,2.0,2,2,0.0,0,0,0,0,0,0,0,0,1,0,4.0,2,1,0,0,62.0
25,2015,7,27,31,4,1,1,2.0,2,2,0.0,0,0,0,0,0,0,0,0,1,0,4.0,2,1,0,1,62.0
27,2015,7,27,31,1,1,1,2.0,2,2,0.0,0,0,0,0,0,0,0,0,1,0,4.0,2,1,1,0,62.0
27,2015,7,27,31,0,1,1,2.0,2,2,0.0,0,0,0,0,0,0,0,0,1,0,4.0,2,1,1,0,62.0
25,2015,7,27,31,2,1,1,3.0,2,3,0.0,0,0,0,0,1,0,0,0,1,0,4.0,2,1,0,1,84.0
25,2015,7,27,31,6,1,1,2.0,2,2,0.0,0,0,0,0,0,0,0,0,1,0,4.0,2,1,0,0,62.0
25,2015,7,27,31,1,1,1,2.0,2,2,0.0,0,0,0,0,0,0,0,0,1,0,4.0,2,1,0,0,62.0
27,2015,7,27,31,1,1,1,2.0,2,2,0.0,0,0,0,0,0,0,0,0,1,0,4.0,2,1,1,0,62.0
27,2015,7,27,31,6,1,1,2.0,2,2,0.0,0,0,0,0,0,0,0,0,1,0,4.0,2,1,1,0,62.0
25,2015,7,27,31,4,1,1,2.0,2,2,0.0,0,0,0,0,0,0,0,0,1,0,4.0,2,1,0,0,62.0
25,2015,7,27,31,5,1,1,2.0,2,2,0.0,0,0,0,0,0,0,0,0,1,0,4.0,2,1,0,1,62.0
25,2015,7,27,31,6,1,1,2.0,2,2,0.0,0,0,0,0,0,0,0,0,1,0,4.0,2,1,0,1,62.0
25,2015,7,27,31,1,1,1,2.0,2,2,0.0,0,0,0,0,0,0,0,0,1,0,4.0,2,1,0,1,62.0
25,2015,7,27,31,2,1,1,1.0,2,1,0.0,0,0,0,0,1,0,0,0,1,0,4.0,2,1,0,1,60.0
27,2015,7,27,31,6,1,1,2.0,2,2,0.0,0,0,0,0,0,0,0,0,1,0,4.0,2,1,1,0,62.0
27,2015,7,27,31,6,1,1,2.0,2,2,0.0,0,0,0,0,0,0,0,0,1,0,4.0,2,1,1,0,62.0
89,2015,7,27,31,0,1,1,2.0,2,2,0.0,0,0,0,0,0,0,0,0,1,0,2.0,2,0,0,0,76.5
25,2015,7,27,31,5,1,1,3.0,2,3,0.0,0,0,0,0,1,0,0,0,1,0,4.0,2,1,0,1,84.0
25,2015,7,27,31,0,1,1,2.0,2,2,0.0,0,0,0,0,0,0,0,0,1,0,4.0,2,1,0,1,62.0
25,2015,7,27,31,0,1,1,2.0,2,2,0.0,0,0,0,0,0,0,0,0,1,0,4.0,2,1,0,1,62.0
25,2015,7,27,31,2,1,1,1.0,2,1,0.0,0,0,0,0,0,0,0,0,1,0,4.0,2,1,0,1,60.0
27,2015,7,27,31,4,1,1,2.0,2,2,0.0,0,0,0,0,0,0,0,0,1,0,4.0,2,1,1,0,62.0
27,2015,7,27,31,5,1,1,2.0,2,2,0.0,0,0,0,0,0,0,0,0,1,0,4.0,2,1,1,0,62.0
27,2015,7,27,31,5,1,1,2.0,2,2,0.0,0,0,0,0,0,0,0,0,1,0,4.0,2,1,1,0,62.0
27,2015,7,27,31,6,1,1,2.0,2,2,0.0,0,0,0,0,0,0,0,0,1,0,4.0,2,1,1,0,62.0
25,2015,7,27,31,2,1,1,2.0,2,2,0.0,0,0,0,0,0,0,0,0,1,0,4.0,2,1,0,0,62.0
27,2015,7,27,31,5,1,1,2.0,2,2,0.0,0,0,0,0,0,0,0,0,1,0,4.0,2,1,1,0,62.0
27,2015,7,27,31,1,1,1,2.0,2,2,0.0,0,0,0,0,0,0,0,0,1,0,4.0,2,1,1,0,62.0
27,2015,7,27,31,3,1,1,2.0,2,2,0.0,0,0,0,0,0,0,0,0,1,0,4.0,2,1,1,0,62.0
25,2015,7,27,31,6,1,1,2.0,2,2,0.0,0,0,0,0,0,0,0,0,1,0,4.0,2,1,0,0,62.0
25,2015,7,27,31,3,1,1,2.0,2,2,0.0,0,0,0,0,0,0,0,0,1,0,4.0,2,1,0,1,62.0
25,2015,7,27,31,3,1,1,3.0,2,3,0.0,0,0,0,0,1,0,0,0,1,0,4.0,2,1,0,1,84.0
25,2015,7,27,31,0,1,1,2.0,2,2,0.0,0,0,0,0,0,0,0,0,1,0,4.0,2,1,0,1,62.0
25,2015,7,27,31,5,1,1,2.0,2,2,0.0,0,0,0,0,0,0,0,0,1,0,4.0,2,1,0,0,62.0
27,2015,7,27,31,6,1,1,2.0,2,2,0.0,0,0,0,0,0,0,0,0,1,0,4.0,2,1,1,0,62.0
25,2015,7,27,31,2,1,1,2.0,2,2,0.0,0,0,0,0,0,0,0,0,1,0,4.0,2,1,0,1,62.0
25,2015,7,27,31,5,1,1,2.0,2,2,0.0,0,0,0,0,0,0,0,0,1,0,4.0,2,1,0,1,62.0
25,2015,7,27,31,2,1,1,1.0,2,1,0.0,0,0,0,0,0,0,0,0,1,0,4.0,2,1,0,1,60.0
27,2015,7,27,31,5,1,1,2.0,2,2,0.0,0,0,0,0,0,0,0,0,1,0,4.0,2,1,1,0,62.0
27,2015,7,27,31,6,1,1,2.0,2,2,0.0,0,0,0,0,0,0,0,0,1,0,4.0,2,1,1,0,62.0
25,2015,7,27,31,6,1,1,3.0,2,3,0.0,0,0,0,0,0,0,0,0,1,0,4.0,2,1,0,0,84.0
25,2015,7,27,31,0,1,1,2.0,2,2,0.0,0,0,0,0,0,0,0,0,1,0,4.0,2,1,0,0,62.0
27,2015,7,27,31,6,1,1,2.0,2,2,0.0,0,0,0,0,0,0,0,0,1,0,4.0,2,1,1,0,62.0
126,2015,7,27,31,1,1,2,2.0,3,2,0.0,0,0,0,0,0,0,1,1,1,0,2.0,2,1,0,1,85.5
0,2015,7,27,31,3,1,2,1.0,3,1,0.0,0,0,0,0,1,0,0,0,1,0,1.0,0,0,0,1,65.0
0,2015,7,27,31,3,1,2,2.0,3,2,0.0,0,0,0,0,1,0,0,0,1,0,3.0,2,0,0,1,75.0
126,2015,7,27,31,5,1,2,2.0,3,2,0.0,0,0,0,0,0,0,0,1,1,0,2.0,2,1,0,1,76.5
81,2015,7,27,31,0,1,2,2.0,3,2,0.0,0,0,0,0,0,0,0,1,1,0,2.0,2,0,0,0,76.5
114,2015,7,27,31,3,1,2,2.0,3,2,0.0,0,0,0,0,1,0,0,2,1,0,2.0,2,0,0,1,76.5
74,2015,7,27,31,5,3,7,3.0,10,2,1.0,0,0,0,0,0,0,0,0,1,0,2.0,2,0,0,1,69.4
74,2015,7,27,31,6,3,7,2.0,10,2,0.0,0,0,0,0,0,0,0,0,1,0,2.0,2,0,0,1,55.9
1,2015,7,28,31,4,0,2,1.0,2,1,0.0,0,0,0,0,3,0,0,0,1,0,1.0,0,0,0,1,65.0
75,2015,7,28,31,5,0,3,3.0,3,2,1.0,0,0,0,0,0,0,0,0,1,0,2.0,2,0,0,1,91.38
69,2015,7,28,31,2,2,5,3.0,7,3,0.0,0,0,0,0,1,0,0,1,1,0,3.0,2,0,0,1,88.4
64,2015,7,28,31,3,2,5,2.0,7,2,0.0,0,0,0,0,0,0,0,1,1,0,3.0,2,0,0,1,88.4
2,2015,7,29,31,3,0,1,1.0,1,1,0.0,0,0,0,0,0,0,0,0,1,0,1.0,0,0,0,1,65.0
122,2015,7,29,31,4,0,3,3.0,3,2,0.0,1,0,0,0,1,0,0,1,1,0,2.0,2,1,0,1,76.5
138,2015,7,29,31,6,0,3,2.0,3,2,0.0,0,0,0,0,0,0,0,0,1,0,2.0,2,0,0,1,58.9
122,2015,7,29,31,1,0,3,3.0,3,2,1.0,0,0,0,0,1,0,0,1,1,0,2.0,2,1,0,1,76.5
106,2015,7,29,31,5,2,5,3.0,7,2,1.0,0,0,0,0,0,0,0,2,1,0,2.0,2,0,0,0,106.75
115,2015,7,29,31,1,2,5,2.0,7,2,0.0,0,0,0,0,0,0,0,1,1,0,2.0,2,0,0,1,76.5
102,2015,7,29,31,5,2,5,2.0,7,2,0.0,0,0,0,0,0,0,0,0,1,3,2.0,2,0,0,1,46.66
2,2015,7,29,31,4,0,1,1.0,1,1,0.0,0,0,0,0,0,0,0,0,1,0,1.0,0,0,0,1,65.0
85,2015,7,30,31,1,0,3,2.0,3,2,0.0,0,0,0,0,0,0,0,1,1,0,2.0,2,0,0,1,76.5
115,2015,7,30,31,0,0,3,2.0,3,2,0.0,0,0,0,0,0,0,0,0,1,3,2.0,2,0,0,0,55.08
92,2015,7,31,31,4,0,1,2.0,1,2,0.0,0,0,0,0,0,0,0,1,1,0,2.0,2,0,0,0,76.5
100,2015,7,31,31,6,0,2,2.0,2,2,0.0,0,0,0,0,0,0,0,1,1,0,2.0,2,0,0,1,55.96
0,2015,7,31,31,5,2,2,2.0,4,2,0.0,0,0,0,0,0,0,0,0,1,0,4.0,2,0,0,1,36.0
78,2015,7,31,31,2,2,3,1.0,5,1,0.0,0,0,0,0,0,0,0,0,1,0,2.0,2,0,0,1,68.0
80,2015,7,31,31,6,2,7,3.0,9,2,1.0,0,0,0,0,0,0,0,1,1,0,2.0,2,1,0,1,75.79
80,2015,7,31,31,6,2,7,2.0,9,2,0.0,0,0,0,0,0,0,0,0,1,0,2.0,2,1,0,1,63.46
80,2015,7,31,31,2,2,7,2.0,9,2,0.0,0,0,0,0,0,0,0,0,1,0,2.0,2,1,0,1,63.46
130,2015,7,31,31,2,4,11,1.0,15,1,0.0,0,0,0,0,0,0,0,0,1,0,2.0,2,0,0,0,68.0
0,2015,8,1,31,5,0,1,2.0,1,2,0.0,0,0,0,0,0,0,0,0,1,0,0.0,0,0,0,1,75.0
117,2015,8,1,31,6,2,1,2.0,3,2,0.0,0,0,0,0,1,0,0,0,2,1,3.0,2,1,0,1,89.75
117,2015,8,1,31,3,2,1,1.0,3,1,0.0,0,0,0,0,1,0,0,0,1,1,3.0,2,1,0,1,72.5
117,2015,8,1,31,4,2,1,2.0,3,2,0.0,0,0,0,0,0,0,0,0,1,1,3.0,2,1,0,0,94.5
117,2015,8,1,31,4,2,1,2.0,3,2,0.0,0,0,0,0,0,0,0,0,1,1,3.0,2,1,0,0,94.5
130,2015,8,1,31,1,2,1,2.0,3,2,0.0,0,0,0,0,0,0,0,1,1,0,2.0,2,1,0,0,76.5
117,2015,8,1,31,4,2,1,2.0,3,2,0.0,0,0,0,0,0,0,0,0,1,1,3.0,2,1,0,1,94.5
